유입량_Qt_1_F,유입량_Qt_2_F,유입량_Qt_3_F,유입량_Qt_4_F,유입량_Qt_5_F,유입량_Qt_6_F
193.5180481,197.2430577,196.8885464,189.3556701,178.7569613,171.0077966
197.2430577,196.8885464,189.3556701,178.7569613,171.0077966,170.5097625
196.8885464,189.3556701,178.7569613,171.0077966,170.5097625,175.6092838
189.3556701,178.7569613,171.0077966,170.5097625,175.6092838,183.1389952
178.7569613,171.0077966,170.5097625,175.6092838,183.1389952,189.9315313
171.0077966,170.5097625,175.6092838,183.1389952,189.9315313,192.683197
170.5097625,175.6092838,183.1389952,189.9315313,192.683197,187.5449783
175.6092838,183.1389952,189.9315313,192.683197,187.5449783,170.5315312
183.1389952,189.9315313,192.683197,187.5449783,170.5315312,140.4249288
189.9315313,192.683197,187.5449783,170.5315312,140.4249288,107.0769115
192.683197,187.5449783,170.5315312,140.4249288,107.0769115,83.1066363
187.5449783,170.5315312,140.4249288,107.0769115,83.1066363,77.90568894
170.5315312,140.4249288,107.0769115,83.1066363,77.90568894,87.95536862
140.4249288,107.0769115,83.1066363,77.90568894,87.95536862,106.509403
107.0769115,83.1066363,77.90568894,87.95536862,106.509403,126.8215198
83.1066363,77.90568894,87.95536862,106.509403,126.8215198,143.4984265
77.90568894,87.95536862,106.509403,126.8215198,143.4984265,156.5587511
87.95536862,106.509403,126.8215198,143.4984265,156.5587511,167.3741011
106.509403,126.8215198,143.4984265,156.5587511,167.3741011,176.8489796
126.8215198,143.4984265,156.5587511,167.3741011,176.8489796,184.0194712
143.4984265,156.5587511,167.3741011,176.8489796,184.0194712,187.4545557
156.5587511,167.3741011,176.8489796,184.0194712,187.4545557,186.1068284
167.3741011,176.8489796,184.0194712,187.4545557,186.1068284,180.4633457
176.8489796,184.0194712,187.4545557,186.1068284,180.4633457,171.3947792
184.0194712,187.4545557,186.1068284,180.4633457,171.3947792,159.7718006
187.4545557,186.1068284,180.4633457,171.3947792,159.7718006,146.506203
186.1068284,180.4633457,171.3947792,159.7718006,146.506203,132.6742646
180.4633457,171.3947792,159.7718006,146.506203,132.6742646,119.3933849
171.3947792,159.7718006,146.506203,132.6742646,119.3933849,107.9353902
159.7718006,146.506203,132.6742646,119.3933849,107.9353902,100.1898139
146.506203,132.6742646,119.3933849,107.9353902,100.1898139,98.20061631
132.6742646,119.3933849,107.9353902,100.1898139,98.20061631,103.1182886
119.3933849,107.9353902,100.1898139,98.20061631,103.1182886,112.5194463
107.9353902,100.1898139,98.20061631,103.1182886,112.5194463,123.0872362
100.1898139,98.20061631,103.1182886,112.5194463,123.0872362,131.5048047
98.20061631,103.1182886,112.5194463,123.0872362,131.5048047,135.5214892
103.1182886,112.5194463,123.0872362,131.5048047,135.5214892,137.1513891
112.5194463,123.0872362,131.5048047,135.5214892,137.1513891,139.4747943
123.0872362,131.5048047,135.5214892,137.1513891,139.4747943,144.6456946
131.5048047,135.5214892,137.1513891,139.4747943,144.6456946,151.1128787
135.5214892,137.1513891,139.4747943,144.6456946,151.1128787,156.3988351
137.1513891,139.4747943,144.6456946,151.1128787,156.3988351,158.0260525
139.4747943,144.6456946,151.1128787,156.3988351,158.0260525,154.5663479
144.6456946,151.1128787,156.3988351,158.0260525,154.5663479,148.7888529
151.1128787,156.3988351,158.0260525,154.5663479,148.7888529,144.5120277
156.3988351,158.0260525,154.5663479,148.7888529,144.5120277,144.5076926
158.0260525,154.5663479,148.7888529,144.5120277,144.5076926,147.361109
154.5663479,148.7888529,144.5120277,144.5076926,147.361109,150.6108988
148.7888529,144.5120277,144.5076926,147.361109,150.6108988,152.1453608
144.5120277,144.5076926,147.361109,150.6108988,152.1453608,151.2515031
144.5076926,147.361109,150.6108988,152.1453608,151.2515031,147.566011
147.361109,150.6108988,152.1453608,151.2515031,147.566011,140.7255699
150.6108988,152.1453608,151.2515031,147.566011,140.7255699,131.2113156
152.1453608,151.2515031,147.566011,140.7255699,131.2113156,122.8821866
151.2515031,147.566011,140.7255699,131.2113156,122.8821866,120.4415717
147.566011,140.7255699,131.2113156,122.8821866,120.4415717,126.8350055
140.7255699,131.2113156,122.8821866,120.4415717,126.8350055,137.9766053
131.2113156,122.8821866,120.4415717,126.8350055,137.9766053,148.0226338
122.8821866,120.4415717,126.8350055,137.9766053,148.0226338,152.4739537
120.4415717,126.8350055,137.9766053,148.0226338,152.4739537,152.2098261
126.8350055,137.9766053,148.0226338,152.4739537,152.2098261,149.4541121
137.9766053,148.0226338,152.4739537,152.2098261,149.4541121,146.4306727
148.0226338,152.4739537,152.2098261,149.4541121,146.4306727,144.7076811
152.4739537,152.2098261,149.4541121,146.4306727,144.7076811,143.2305604
152.2098261,149.4541121,146.4306727,144.7076811,143.2305604,140.2890458
149.4541121,146.4306727,144.7076811,143.2305604,140.2890458,134.8782254
146.4306727,144.7076811,143.2305604,140.2890458,134.8782254,128.814598
144.7076811,143.2305604,140.2890458,134.8782254,128.814598,124.6200153
143.2305604,140.2890458,134.8782254,128.814598,124.6200153,124.0474908
140.2890458,134.8782254,128.814598,124.6200153,124.0474908,125.7746855
134.8782254,128.814598,124.6200153,124.0474908,125.7746855,127.7104225
128.814598,124.6200153,124.0474908,125.7746855,127.7104225,127.7635247
124.6200153,124.0474908,125.7746855,127.7104225,127.7635247,124.4350057
124.0474908,125.7746855,127.7104225,127.7635247,124.4350057,118.5946412
125.7746855,127.7104225,127.7635247,124.4350057,118.5946412,111.7043976
127.7104225,127.7635247,124.4350057,118.5946412,111.7043976,105.1644456
127.7635247,124.4350057,118.5946412,111.7043976,105.1644456,100.1277723
124.4350057,118.5946412,111.7043976,105.1644456,100.1277723,97.68556939
118.5946412,111.7043976,105.1644456,100.1277723,97.68556939,98.88978724
111.7043976,105.1644456,100.1277723,97.68556939,98.88978724,104.6354118
105.1644456,100.1277723,97.68556939,98.88978724,104.6354118,115.778188
100.1277723,97.68556939,98.88978724,104.6354118,115.778188,133.1738606
97.68556939,98.88978724,104.6354118,115.778188,133.1738606,155.8565675
98.88978724,104.6354118,115.778188,133.1738606,155.8565675,175.5740192
104.6354118,115.778188,133.1738606,155.8565675,175.5740192,182.2523191
115.778188,133.1738606,155.8565675,175.5740192,182.2523191,169.5448597
133.1738606,155.8565675,175.5740192,182.2523191,169.5448597,146.0141899
155.8565675,175.5740192,182.2523191,169.5448597,146.0141899,123.9501474
175.5740192,182.2523191,169.5448597,146.0141899,123.9501474,112.9984808
182.2523191,169.5448597,146.0141899,123.9501474,112.9984808,112.2285814
169.5448597,146.0141899,123.9501474,112.9984808,112.2285814,118.0657511
146.0141899,123.9501474,112.9984808,112.2285814,118.0657511,126.9352918
123.9501474,112.9984808,112.2285814,118.0657511,126.9352918,135.7701313
112.9984808,112.2285814,118.0657511,126.9352918,135.7701313,143.5336992
112.2285814,118.0657511,126.9352918,135.7701313,143.5336992,149.6970511
118.0657511,126.9352918,135.7701313,143.5336992,149.6970511,153.8047346
126.9352918,135.7701313,143.5336992,149.6970511,153.8047346,155.6952655
135.7701313,143.5336992,149.6970511,153.8047346,155.6952655,155.2806522
143.5336992,149.6970511,153.8047346,155.6952655,155.2806522,152.4729028
149.6970511,153.8047346,155.6952655,155.2806522,152.4729028,147.5126715
153.8047346,155.6952655,155.2806522,152.4729028,147.5126715,141.955196
155.6952655,155.2806522,152.4729028,147.5126715,141.955196,137.6843601
155.2806522,152.4729028,147.5126715,141.955196,137.6843601,135.5544263
152.4729028,147.5126715,141.955196,137.6843601,135.5544263,132.301171
147.5126715,141.955196,137.6843601,135.5544263,132.301171,123.6307496
141.955196,137.6843601,135.5544263,132.301171,123.6307496,107.3875876
137.6843601,135.5544263,132.301171,123.6307496,107.3875876,89.96919289
135.5544263,132.301171,123.6307496,107.3875876,89.96919289,79.91134358
132.301171,123.6307496,107.3875876,89.96919289,79.91134358,85.74981793
123.6307496,107.3875876,89.96919289,79.91134358,85.74981793,112.1873175
107.3875876,89.96919289,79.91134358,85.74981793,112.1873175,148.5942374
89.96919289,79.91134358,85.74981793,112.1873175,148.5942374,180.5078959
79.91134358,85.74981793,112.1873175,148.5942374,180.5078959,196.6138544
85.74981793,112.1873175,148.5942374,180.5078959,196.6138544,198.1906473
112.1873175,148.5942374,180.5078959,196.6138544,198.1906473,189.6650519
148.5942374,180.5078959,196.6138544,198.1906473,189.6650519,175.3356376
180.5078959,196.6138544,198.1906473,189.6650519,175.3356376,158.9881432
196.6138544,198.1906473,189.6650519,175.3356376,158.9881432,144.2800993
198.1906473,189.6650519,175.3356376,158.9881432,144.2800993,134.869037
189.6650519,175.3356376,158.9881432,144.2800993,134.869037,133.2624524
175.3356376,158.9881432,144.2800993,134.869037,133.2624524,137.3677043
158.9881432,144.2800993,134.869037,133.2624524,137.3677043,143.9421166
144.2800993,134.869037,133.2624524,137.3677043,143.9421166,150.2599257
134.869037,133.2624524,137.3677043,143.9421166,150.2599257,155.6630156
133.2624524,137.3677043,143.9421166,150.2599257,155.6630156,160.0101825
137.3677043,143.9421166,150.2599257,155.6630156,160.0101825,163.0056229
143.9421166,150.2599257,155.6630156,160.0101825,163.0056229,163.7351343
150.2599257,155.6630156,160.0101825,163.0056229,163.7351343,161.1299145
155.6630156,160.0101825,163.0056229,163.7351343,161.1299145,154.1211612
160.0101825,163.0056229,163.7351343,161.1299145,154.1211612,142.8577509
163.0056229,163.7351343,161.1299145,154.1211612,142.8577509,132.3592751
163.7351343,161.1299145,154.1211612,142.8577509,132.3592751,128.8630042
161.1299145,154.1211612,142.8577509,132.3592751,128.8630042,136.2966422
154.1211612,142.8577509,132.3592751,128.8630042,136.2966422,149.3496296
142.8577509,132.3592751,128.8630042,136.2966422,149.3496296,160.4018404
132.3592751,128.8630042,136.2966422,149.3496296,160.4018404,164.664971
128.8630042,136.2966422,149.3496296,160.4018404,164.664971,168.678006
136.2966422,149.3496296,160.4018404,164.664971,168.678006,181.811752
149.3496296,160.4018404,164.664971,168.678006,181.811752,213.4370157
160.4018404,164.664971,168.678006,181.811752,213.4370157,269.6762483
164.664971,168.678006,181.811752,213.4370157,269.6762483,343.6584783
168.678006,181.811752,213.4370157,269.6762483,343.6584783,425.2643789
181.811752,213.4370157,269.6762483,343.6584783,425.2643789,507.436577
213.4370157,269.6762483,343.6584783,425.2643789,507.436577,595.3655143
269.6762483,343.6584783,425.2643789,507.436577,595.3655143,697.3035866
343.6584783,425.2643789,507.436577,595.3655143,697.3035866,816.5947417
425.2643789,507.436577,595.3655143,697.3035866,816.5947417,936.9491366
507.436577,595.3655143,697.3035866,816.5947417,936.9491366,1037.16848
595.3655143,697.3035866,816.5947417,936.9491366,1037.16848,1096.054482
697.3035866,816.5947417,936.9491366,1037.16848,1096.054482,1099.973345
816.5947417,936.9491366,1037.16848,1096.054482,1099.973345,1065.549253
936.9491366,1037.16848,1096.054482,1099.973345,1065.549253,1016.970883
1037.16848,1096.054482,1099.973345,1065.549253,1016.970883,974.000121
1096.054482,1099.973345,1065.549253,1016.970883,974.000121,938.6916829
1099.973345,1065.549253,1016.970883,974.000121,938.6916829,908.6734936
1065.549253,1016.970883,974.000121,938.6916829,908.6734936,882.2128382
1016.970883,974.000121,938.6916829,908.6734936,882.2128382,860.1344441
974.000121,938.6916829,908.6734936,882.2128382,860.1344441,843.9023989
938.6916829,908.6734936,882.2128382,860.1344441,843.9023989,834.9807904
908.6734936,882.2128382,860.1344441,843.9023989,834.9807904,834.9299128
882.2128382,860.1344441,843.9023989,834.9807904,834.9299128,845.6948849
860.1344441,843.9023989,834.9807904,834.9299128,845.6948849,869.3170321
843.9023989,834.9807904,834.9299128,845.6948849,869.3170321,911.0558514
834.9807904,834.9299128,845.6948849,869.3170321,911.0558514,989.0435273
834.9299128,845.6948849,869.3170321,911.0558514,989.0435273,1124.630416
845.6948849,869.3170321,911.0558514,989.0435273,1124.630416,1339.166875
869.3170321,911.0558514,989.0435273,1124.630416,1339.166875,1643.280902
911.0558514,989.0435273,1124.630416,1339.166875,1643.280902,2004.711068
989.0435273,1124.630416,1339.166875,1643.280902,2004.711068,2380.473585
1124.630416,1339.166875,1643.280902,2004.711068,2380.473585,2729.265849
1339.166875,1643.280902,2004.711068,2380.473585,2729.265849,3016.509988
1643.280902,2004.711068,2380.473585,2729.265849,3016.509988,3209.309312
2004.711068,2380.473585,2729.265849,3016.509988,3209.309312,3286.090973
2380.473585,2729.265849,3016.509988,3209.309312,3286.090973,3270.57749
2729.265849,3016.509988,3209.309312,3286.090973,3270.57749,3197.815227
3016.509988,3209.309312,3286.090973,3270.57749,3197.815227,3102.850543
3209.309312,3286.090973,3270.57749,3197.815227,3102.850543,3010.803438
3286.090973,3270.57749,3197.815227,3102.850543,3010.803438,2907.088454
3270.57749,3197.815227,3102.850543,3010.803438,2907.088454,2767.19377
3197.815227,3102.850543,3010.803438,2907.088454,2767.19377,2595.521575
3102.850543,3010.803438,2907.088454,2767.19377,2595.521575,2512.130088
3010.803438,2907.088454,2767.19377,2595.521575,2512.130088,2665.991539
2907.088454,2767.19377,2595.521575,2512.130088,2665.991539,3165.180611
2767.19377,2595.521575,2512.130088,2665.991539,3165.180611,3954.181804
2595.521575,2512.130088,2665.991539,3165.180611,3954.181804,4936.582076
2512.130088,2665.991539,3165.180611,3954.181804,4936.582076,6015.96838
2665.991539,3165.180611,3954.181804,4936.582076,6015.96838,7090.332302
3165.180611,3954.181804,4936.582076,6015.96838,7090.332302,8035.28394
3954.181804,4936.582076,6015.96838,7090.332302,8035.28394,8720.838021
4936.582076,6015.96838,7090.332302,8035.28394,8720.838021,9056.0472
6015.96838,7090.332302,8035.28394,8720.838021,9056.0472,9106.115834
7090.332302,8035.28394,8720.838021,9056.0472,9106.115834,8975.28621
8035.28394,8720.838021,9056.0472,9106.115834,8975.28621,8748.749833
8720.838021,9056.0472,9106.115834,8975.28621,8748.749833,8435.495099
9056.0472,9106.115834,8975.28621,8748.749833,8435.495099,8025.459626
9106.115834,8975.28621,8748.749833,8435.495099,8025.459626,7508.581031
8975.28621,8748.749833,8435.495099,8025.459626,7508.581031,6887.236154
8748.749833,8435.495099,8025.459626,7508.581031,6887.236154,6213.55873
8435.495099,8025.459626,7508.581031,6887.236154,6213.55873,5552.121713
8025.459626,7508.581031,6887.236154,6213.55873,5552.121713,4956.402685
7508.581031,6887.236154,6213.55873,5552.121713,4956.402685,4435.497712
6887.236154,6213.55873,5552.121713,4956.402685,4435.497712,3987.407487
6213.55873,5552.121713,4956.402685,4435.497712,3987.407487,3608.858095
5552.121713,4956.402685,4435.497712,3987.407487,3608.858095,3291.477197
4956.402685,4435.497712,3987.407487,3608.858095,3291.477197,3025.617848
4435.497712,3987.407487,3608.858095,3291.477197,3025.617848,2801.633103
3987.407487,3608.858095,3291.477197,3025.617848,2801.633103,2610.646668
3608.858095,3291.477197,3025.617848,2801.633103,2610.646668,2446.864849
3291.477197,3025.617848,2801.633103,2610.646668,2446.864849,2305.264604
3025.617848,2801.633103,2610.646668,2446.864849,2305.264604,2180.892299
2801.633103,2610.646668,2446.864849,2305.264604,2180.892299,2069.071947
2610.646668,2446.864849,2305.264604,2180.892299,2069.071947,1965.196972
2446.864849,2305.264604,2180.892299,2069.071947,1965.196972,1865.830278
2305.264604,2180.892299,2069.071947,1965.196972,1865.830278,1772.212693
2180.892299,2069.071947,1965.196972,1865.830278,1772.212693,1686.754528
2069.071947,1965.196972,1865.830278,1772.212693,1686.754528,1611.866095
1965.196972,1865.830278,1772.212693,1686.754528,1611.866095,1548.759601
1865.830278,1772.212693,1686.754528,1611.866095,1548.759601,1493.854854
1772.212693,1686.754528,1611.866095,1548.759601,1493.854854,1442.37356
1686.754528,1611.866095,1548.759601,1493.854854,1442.37356,1390.468067
1611.866095,1548.759601,1493.854854,1442.37356,1390.468067,1338.013297
1548.759601,1493.854854,1442.37356,1390.468067,1338.013297,1285.814816
1493.854854,1442.37356,1390.468067,1338.013297,1285.814816,1234.678189
1442.37356,1390.468067,1338.013297,1285.814816,1234.678189,1185.320193
1390.468067,1338.013297,1285.814816,1234.678189,1185.320193,1138.10245
1338.013297,1285.814816,1234.678189,1185.320193,1138.10245,1093.297791
1285.814816,1234.678189,1185.320193,1138.10245,1093.297791,1052.123047
1234.678189,1185.320193,1138.10245,1093.297791,1052.123047,1019.57104
1185.320193,1138.10245,1093.297791,1052.123047,1019.57104,1001.578589
1138.10245,1093.297791,1052.123047,1019.57104,1001.578589,1001.922822
1093.297791,1052.123047,1019.57104,1001.578589,1001.922822,1015.742114
1052.123047,1019.57104,1001.578589,1001.922822,1015.742114,1036.015147
1019.57104,1001.578589,1001.922822,1015.742114,1036.015147,1055.720606
1001.578589,1001.922822,1015.742114,1036.015147,1055.720606,1069.9322
1001.922822,1015.742114,1036.015147,1055.720606,1069.9322,1082.103747
1015.742114,1036.015147,1055.720606,1069.9322,1082.103747,1097.784091
1036.015147,1055.720606,1069.9322,1082.103747,1097.784091,1120.270369
1055.720606,1069.9322,1082.103747,1097.784091,1120.270369,1143.852898
1069.9322,1082.103747,1097.784091,1120.270369,1143.852898,1160.570288
1082.103747,1097.784091,1120.270369,1143.852898,1160.570288,1164.138538
1097.784091,1120.270369,1143.852898,1160.570288,1164.138538,1154.983197
1120.270369,1143.852898,1160.570288,1164.138538,1154.983197,1135.207201
1143.852898,1160.570288,1164.138538,1154.983197,1135.207201,1106.913485
1160.570288,1164.138538,1154.983197,1135.207201,1106.913485,1072.697427
1164.138538,1154.983197,1135.207201,1106.913485,1072.697427,1037.124169
1154.983197,1135.207201,1106.913485,1072.697427,1037.124169,1005.251295
1135.207201,1106.913485,1072.697427,1037.124169,1005.251295,980.8306723
1106.913485,1072.697427,1037.124169,1005.251295,980.8306723,962.3913077
1072.697427,1037.124169,1005.251295,980.8306723,962.3913077,947.156492
1037.124169,1005.251295,980.8306723,962.3913077,947.156492,932.8122209
1005.251295,980.8306723,962.3913077,947.156492,932.8122209,918.8953095
980.8306723,962.3913077,947.156492,932.8122209,918.8953095,905.4052776
962.3913077,947.156492,932.8122209,918.8953095,905.4052776,892.341645
947.156492,932.8122209,918.8953095,905.4052776,892.341645,879.330251
932.8122209,918.8953095,905.4052776,892.341645,879.330251,864.5022122
918.8953095,905.4052776,892.341645,879.330251,864.5022122,845.6149647
905.4052776,892.341645,879.330251,864.5022122,845.6149647,821.8561221
892.341645,879.330251,864.5022122,845.6149647,821.8561221,798.1340076
879.330251,864.5022122,845.6149647,821.8561221,798.1340076,780.7871219
864.5022122,845.6149647,821.8561221,798.1340076,780.7871219,774.1690682
845.6149647,821.8561221,798.1340076,780.7871219,774.1690682,774.6938597
821.8561221,798.1340076,780.7871219,774.1690682,774.6938597,776.7906123
798.1340076,780.7871219,774.1690682,774.6938597,776.7906123,774.8884418
780.7871219,774.1690682,774.6938597,776.7906123,774.8884418,765.3808068
774.1690682,774.6938597,776.7906123,774.8884418,765.3808068,752.5185366
774.6938597,776.7906123,774.8884418,765.3808068,752.5185366,742.5168033
776.7906123,774.8884418,765.3808068,752.5185366,742.5168033,739.6582822
774.8884418,765.3808068,752.5185366,742.5168033,739.6582822,740.4956619
765.3808068,752.5185366,742.5168033,739.6582822,740.4956619,739.6491346
752.5185366,742.5168033,739.6582822,740.4956619,739.6491346,732.8329938
742.5168033,739.6582822,740.4956619,739.6491346,732.8329938,720.1379395
739.6582822,740.4956619,739.6491346,732.8329938,720.1379395,702.7487735
740.4956619,739.6491346,732.8329938,720.1379395,702.7487735,681.8502974
739.6491346,732.8329938,720.1379395,702.7487735,681.8502974,659.2717942
732.8329938,720.1379395,702.7487735,681.8502974,659.2717942,639.4204727
720.1379395,702.7487735,681.8502974,659.2717942,639.4204727,627.348023
702.7487735,681.8502974,659.2717942,639.4204727,627.348023,627.093356
681.8502974,659.2717942,639.4204727,627.348023,627.093356,638.6442666
659.2717942,639.4204727,627.348023,627.093356,638.6442666,660.9757704
658.3973975,651.3400706,643.42721,634.8913027,625.5277001,615.1783975
651.3400706,643.42721,634.8913027,625.5277001,615.1783975,604.3090979
643.42721,634.8913027,625.5277001,615.1783975,604.3090979,593.316354
634.8913027,625.5277001,615.1783975,604.3090979,593.316354,581.6964078
625.5277001,615.1783975,604.3090979,593.316354,581.6964078,569.0682041
615.1783975,604.3090979,593.316354,581.6964078,569.0682041,556.4418106
604.3090979,593.316354,581.6964078,569.0682041,556.4418106,544.9400719
593.316354,581.6964078,569.0682041,556.4418106,544.9400719,534.7458188
581.6964078,569.0682041,556.4418106,544.9400719,534.7458188,525.6638455
569.0682041,556.4418106,544.9400719,534.7458188,525.6638455,516.9268156
556.4418106,544.9400719,534.7458188,525.6638455,516.9268156,507.8782498
544.9400719,534.7458188,525.6638455,516.9268156,507.8782498,498.8772295
534.7458188,525.6638455,516.9268156,507.8782498,498.8772295,490.536726
525.6638455,516.9268156,507.8782498,498.8772295,490.536726,483.3208695
516.9268156,507.8782498,498.8772295,490.536726,483.3208695,477.098426
507.8782498,498.8772295,490.536726,483.3208695,477.098426,471.5335823
498.8772295,490.536726,483.3208695,477.098426,471.5335823,466.067573
490.536726,483.3208695,477.098426,471.5335823,466.067573,460.1891539
483.3208695,477.098426,471.5335823,466.067573,460.1891539,453.800119
477.098426,471.5335823,466.067573,460.1891539,453.800119,446.9426976
471.5335823,466.067573,460.1891539,453.800119,446.9426976,439.8078235
466.067573,460.1891539,453.800119,446.9426976,439.8078235,432.5953352
460.1891539,453.800119,446.9426976,439.8078235,432.5953352,425.3919865
453.800119,446.9426976,439.8078235,432.5953352,425.3919865,418.160854
446.9426976,439.8078235,432.5953352,425.3919865,418.160854,410.4833901
439.8078235,432.5953352,425.3919865,418.160854,410.4833901,402.0427224
432.5953352,425.3919865,418.160854,410.4833901,402.0427224,393.3103022
425.3919865,418.160854,410.4833901,402.0427224,393.3103022,384.7416212
418.160854,410.4833901,402.0427224,393.3103022,384.7416212,375.9400085
410.4833901,402.0427224,393.3103022,384.7416212,375.9400085,366.575047
402.0427224,393.3103022,384.7416212,375.9400085,366.575047,357.4334963
393.3103022,384.7416212,375.9400085,366.575047,357.4334963,349.4610794
384.7416212,375.9400085,366.575047,357.4334963,349.4610794,343.1221964
375.9400085,366.575047,357.4334963,349.4610794,343.1221964,338.4710094
366.575047,357.4334963,349.4610794,343.1221964,338.4710094,334.4020528
357.4334963,349.4610794,343.1221964,338.4710094,334.4020528,329.859457
349.4610794,343.1221964,338.4710094,334.4020528,329.859457,325.1453621
343.1221964,338.4710094,334.4020528,329.859457,325.1453621,320.7205804
338.4710094,334.4020528,329.859457,325.1453621,320.7205804,316.3226009
334.4020528,329.859457,325.1453621,320.7205804,316.3226009,311.5706643
329.859457,325.1453621,320.7205804,316.3226009,311.5706643,306.3343408
325.1453621,320.7205804,316.3226009,311.5706643,306.3343408,300.5457833
320.7205804,316.3226009,311.5706643,306.3343408,300.5457833,294.3347053
316.3226009,311.5706643,306.3343408,300.5457833,294.3347053,288.6210629
311.5706643,306.3343408,300.5457833,294.3347053,288.6210629,283.9413044
306.3343408,300.5457833,294.3347053,288.6210629,283.9413044,278.5076016
300.5457833,294.3347053,288.6210629,283.9413044,278.5076016,270.3660118
294.3347053,288.6210629,283.9413044,278.5076016,270.3660118,259.2224089
288.6210629,283.9413044,278.5076016,270.3660118,259.2224089,245.936194
283.9413044,278.5076016,270.3660118,259.2224089,245.936194,234.321059
278.5076016,270.3660118,259.2224089,245.936194,234.321059,229.2084623
270.3660118,259.2224089,245.936194,234.321059,229.2084623,236.5466372
259.2224089,245.936194,234.321059,229.2084623,236.5466372,262.8453844
245.936194,234.321059,229.2084623,236.5466372,262.8453844,315.7439986
234.321059,229.2084623,236.5466372,262.8453844,315.7439986,403.378914
229.2084623,236.5466372,262.8453844,315.7439986,403.378914,534.7456258
236.5466372,262.8453844,315.7439986,403.378914,534.7456258,718.2379748
262.8453844,315.7439986,403.378914,534.7456258,718.2379748,958.9841203
315.7439986,403.378914,534.7456258,718.2379748,958.9841203,1255.503046
403.378914,534.7456258,718.2379748,958.9841203,1255.503046,1583.142712
534.7456258,718.2379748,958.9841203,1255.503046,1583.142712,1913.324938
718.2379748,958.9841203,1255.503046,1583.142712,1913.324938,2224.938004
958.9841203,1255.503046,1583.142712,1913.324938,2224.938004,2502.710686
1255.503046,1583.142712,1913.324938,2224.938004,2502.710686,2747.267294
1583.142712,1913.324938,2224.938004,2502.710686,2747.267294,2961.409945
1913.324938,2224.938004,2502.710686,2747.267294,2961.409945,3140.756455
2224.938004,2502.710686,2747.267294,2961.409945,3140.756455,3279.667111
2502.710686,2747.267294,2961.409945,3140.756455,3279.667111,3374.656378
2747.267294,2961.409945,3140.756455,3279.667111,3374.656378,3423.919047
2961.409945,3140.756455,3279.667111,3374.656378,3423.919047,3430.217034
3140.756455,3279.667111,3374.656378,3423.919047,3430.217034,3397.45403
3279.667111,3374.656378,3423.919047,3430.217034,3397.45403,3330.010819
3374.656378,3423.919047,3430.217034,3397.45403,3330.010819,3234.176547
3423.919047,3430.217034,3397.45403,3330.010819,3234.176547,3116.568346
3430.217034,3397.45403,3330.010819,3234.176547,3116.568346,2983.206945
3397.45403,3330.010819,3234.176547,3116.568346,2983.206945,2840.190077
3330.010819,3234.176547,3116.568346,2983.206945,2840.190077,2694.519902
3234.176547,3116.568346,2983.206945,2840.190077,2694.519902,2552.82959
3116.568346,2983.206945,2840.190077,2694.519902,2552.82959,2419.371922
2983.206945,2840.190077,2694.519902,2552.82959,2419.371922,2297.369212
2840.190077,2694.519902,2552.82959,2419.371922,2297.369212,2188.302279
2694.519902,2552.82959,2419.371922,2297.369212,2188.302279,2093.227513
2552.82959,2419.371922,2297.369212,2188.302279,2093.227513,2013.245063
2419.371922,2297.369212,2188.302279,2093.227513,2013.245063,1948.684475
2297.369212,2188.302279,2093.227513,2013.245063,1948.684475,1896.749113
2188.302279,2093.227513,2013.245063,1948.684475,1896.749113,1853.875922
2093.227513,2013.245063,1948.684475,1896.749113,1853.875922,1816.562358
2013.245063,1948.684475,1896.749113,1853.875922,1816.562358,1782.311653
1948.684475,1896.749113,1853.875922,1816.562358,1782.311653,1752.589631
1896.749113,1853.875922,1816.562358,1782.311653,1752.589631,1728.778192
1853.875922,1816.562358,1782.311653,1752.589631,1728.778192,1707.960949
1816.562358,1782.311653,1752.589631,1728.778192,1707.960949,1686.964819
1782.311653,1752.589631,1728.778192,1707.960949,1686.964819,1665.888217
1752.589631,1728.778192,1707.960949,1686.964819,1665.888217,1645.838642
1728.778192,1707.960949,1686.964819,1665.888217,1645.838642,1628.688442
1707.960949,1686.964819,1665.888217,1645.838642,1628.688442,1616.066475
1686.964819,1665.888217,1645.838642,1628.688442,1616.066475,1607.862768
1665.888217,1645.838642,1628.688442,1616.066475,1607.862768,1603.619216
1645.838642,1628.688442,1616.066475,1607.862768,1603.619216,1603.223985
1628.688442,1616.066475,1607.862768,1603.619216,1603.223985,1606.651815
1616.066475,1607.862768,1603.619216,1603.223985,1606.651815,1613.380139
1607.862768,1603.619216,1603.223985,1606.651815,1613.380139,1620.897188
1603.619216,1603.223985,1606.651815,1613.380139,1620.897188,1626.583171
1603.223985,1606.651815,1613.380139,1620.897188,1626.583171,1629.375429
1606.651815,1613.380139,1620.897188,1626.583171,1629.375429,1628.666116
1613.380139,1620.897188,1626.583171,1629.375429,1628.666116,1624.109508
1620.897188,1626.583171,1629.375429,1628.666116,1624.109508,1615.571774
1626.583171,1629.375429,1628.666116,1624.109508,1615.571774,1603.504523
1629.375429,1628.666116,1624.109508,1615.571774,1603.504523,1588.719499
1628.666116,1624.109508,1615.571774,1603.504523,1588.719499,1572.883563
1624.109508,1615.571774,1603.504523,1588.719499,1572.883563,1557.540436
1615.571774,1603.504523,1588.719499,1572.883563,1557.540436,1542.886171
1603.504523,1588.719499,1572.883563,1557.540436,1542.886171,1529.007772
